"site","rcp","fit.1mo","month","year","dat","fit.12mo","season","fit.12mo.ssnavg","spcat12mo","spcat12mossn"
"f_1","rcp60",0.761837166632926,"Sep",2023,"Sep 2023",1.66280803608398,"Fall",1.46242611716995,"Extremely Wet","Severely Wet"
"f_1","rcp60",-0.181735902171857,"Oct",2023,"Oct 2023",1.41486370054539,"Fall",1.46242611716995,"Severely Wet","Severely Wet"
"f_1","rcp60",-0.163857506202966,"Nov",2023,"Nov 2023",1.30960661488047,"Fall",1.46242611716995,"Severely Wet","Severely Wet"
"f_1","rcp60",-1.26238882182823,"Dec",2023,"Dec 2023",1.00654766456025,"Winter",1.35395028351508,"Moderately Wet","Severely Wet"
"f_1","rcp60",-0.831688683750295,"Jan",2024,"Jan 2024",0.810990970417738,"Winter",0.129188761662378,"Moderately Wet","Normal"
"f_1","rcp60",-1.54239474179952,"Feb",2024,"Feb 2024",0.5700315872333,"Winter",0.129188761662378,"Abnormally Wet","Normal"
"f_1","rcp60",-0.239155728279614,"Mar",2024,"Mar 2024",0.0653084259918635,"Spring",-0.446050822405327,"Normal","Normal"
"f_1","rcp60",-1.62822985391878,"Apr",2024,"Apr 2024",-0.58578161473751,"Spring",-0.446050822405327,"Abnormally Dry","Normal"
"f_1","rcp60",0.900430171939054,"May",2024,"May 2024",-0.817679278470335,"Spring",-0.446050822405327,"Moderate Drought","Normal"
"f_1","rcp60",-1.46663173563627,"Jun",2024,"Jun 2024",-1.16389452959016,"Summer",-1.32667376421947,"Moderate Drought","Severe Drought"
"f_1","rcp60",-0.195981574345586,"Jul",2024,"Jul 2024",-1.51058552847609,"Summer",-1.32667376421947,"Severe Drought","Severe Drought"
"f_1","rcp60",0.494733743131981,"Aug",2024,"Aug 2024",-1.30554123459216,"Summer",-1.32667376421947,"Severe Drought","Severe Drought"
"f_1","rcp60",-0.404516782116051,"Sep",2024,"Sep 2024",-1.57438856391759,"Fall",-1.31402765918087,"Severe Drought","Severe Drought"
"f_1","rcp60",0.675938160699928,"Oct",2024,"Oct 2024",-1.41238983476619,"Fall",-1.31402765918087,"Severe Drought","Severe Drought"
"f_1","rcp60",1.35772566408158,"Nov",2024,"Nov 2024",-0.955304578858825,"Fall",-1.31402765918087,"Moderate Drought","Severe Drought"
"f_1","rcp60",-1.29128201730312,"Dec",2024,"Dec 2024",-0.993456272663904,"Winter",0.129188761662378,"Moderate Drought","Normal"
"f_1","rcp60",0.760436641861192,"Jan",2025,"Jan 2025",-0.723696387535727,"Winter",0.189281059164833,"Abnormally Dry","Normal"
"f_1","rcp60",1.38592848919356,"Feb",2025,"Feb 2025",-0.0251048332555332,"Winter",0.189281059164833,"Normal","Normal"
"f_1","rcp60",-0.254090239869807,"Mar",2025,"Mar 2025",0.0966239649977452,"Spring",0.175338201295183,"Normal","Normal"
"f_1","rcp60",-0.509794829151831,"Apr",2025,"Apr 2025",0.392167417243462,"Spring",0.175338201295183,"Normal","Normal"
"f_1","rcp60",0.0455730839528186,"May",2025,"May 2025",0.0372232216443411,"Spring",0.175338201295183,"Normal","Normal"
"f_1","rcp60",1.56335946177156,"Jun",2025,"Jun 2025",0.844025738276004,"Summer",1.0377291108285,"Moderately Wet","Moderately Wet"
"f_1","rcp60",1.04670781901209,"Jul",2025,"Jul 2025",1.19998691202374,"Summer",1.0377291108285,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.00129947967812525,"Aug",2025,"Aug 2025",1.06917468218576,"Summer",1.0377291108285,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.423870426115336,"Sep",2025,"Sep 2025",1.18976468860485,"Fall",1.20134666509195,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.163369152308326,"Oct",2025,"Oct 2025",1.15250356146965,"Fall",1.20134666509195,"Moderately Wet","Moderately Wet"
"f_1","rcp60",1.70791589066423,"Nov",2025,"Nov 2025",1.26177174520134,"Fall",1.20134666509195,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-0.668851078198895,"Dec",2025,"Dec 2025",1.31664439828576,"Winter",0.189281059164833,"Severely Wet","Normal"
"f_1","rcp60",-0.899748064661792,"Jan",2026,"Jan 2026",1.15878285419037,"Winter",0.74515051833028,"Moderately Wet","Abnormally Wet"
"f_1","rcp60",-0.0256992866374006,"Feb",2026,"Feb 2026",0.820627176637765,"Winter",0.74515051833028,"Moderately Wet","Abnormally Wet"
"f_1","rcp60",0.359213328972296,"Mar",2026,"Mar 2026",0.965708762006628,"Spring",1.13146376740784,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.86813507153926,"Apr",2026,"Apr 2026",1.29693772597237,"Spring",1.13146376740784,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-0.593263398839565,"May",2026,"May 2026",1.13174481424453,"Spring",1.13146376740784,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-1.27881713824337,"Jun",2026,"Jun 2026",0.379041293301698,"Summer",0.290463138975025,"Normal","Normal"
"f_1","rcp60",0.637210443378631,"Jul",2026,"Jul 2026",0.323182384028194,"Summer",0.290463138975025,"Normal","Normal"
"f_1","rcp60",-0.520775892858717,"Aug",2026,"Aug 2026",0.169165739595182,"Summer",0.290463138975025,"Normal","Normal"
"f_1","rcp60",1.48272610903622,"Sep",2026,"Sep 2026",0.528600436535272,"Fall",0.4000527857824,"Abnormally Wet","Normal"
"f_1","rcp60",-0.0937936273975011,"Oct",2026,"Oct 2026",0.484875989096902,"Fall",0.4000527857824,"Normal","Normal"
"f_1","rcp60",0.86074187894844,"Nov",2026,"Nov 2026",0.186681931715025,"Fall",0.4000527857824,"Normal","Normal"
"f_1","rcp60",-0.0929455313409963,"Dec",2026,"Dec 2026",0.256041524162704,"Winter",0.74515051833028,"Normal","Abnormally Wet"
"f_1","rcp60",-1.518532507574,"Jan",2027,"Jan 2027",0.205739632039324,"Winter",-0.300566240328442,"Normal","Normal"
"f_1","rcp60",-0.938445412772983,"Feb",2027,"Feb 2027",-0.0867109451619992,"Winter",-0.300566240328442,"Normal","Normal"
"f_1","rcp60",-2.03611928276711,"Mar",2027,"Mar 2027",-0.721379962291198,"Spring",-0.64877024052528,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",1.43451953732897,"Apr",2027,"Apr 2027",-0.589217741771194,"Spring",-0.64877024052528,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",-0.700650663165593,"May",2027,"May 2027",-0.635713017513448,"Spring",-0.64877024052528,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",-0.254769045275824,"Jun",2027,"Jun 2027",-0.396146166778917,"Summer",-0.442772362458783,"Normal","Normal"
"f_1","rcp60",0.390093184074948,"Jul",2027,"Jul 2027",-0.421151171092303,"Summer",-0.442772362458783,"Normal","Normal"
"f_1","rcp60",-0.874057889346041,"Aug",2027,"Aug 2027",-0.511019749505128,"Summer",-0.442772362458783,"Abnormally Dry","Normal"
"f_1","rcp60",0.0855123267596878,"Sep",2027,"Sep 2027",-0.839419916526682,"Fall",-0.772958955830289,"Moderate Drought","Abnormally Dry"
"f_1","rcp60",0.739835547410245,"Oct",2027,"Oct 2027",-0.676014856378824,"Fall",-0.772958955830289,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",0.331155086462471,"Nov",2027,"Nov 2027",-0.80344209458536,"Fall",-0.772958955830289,"Moderate Drought","Abnormally Dry"
"f_1","rcp60",-1.00856570965048,"Dec",2027,"Dec 2027",-1.02072740786265,"Winter",-0.300566240328442,"Moderate Drought","Normal"
"f_1","rcp60",0.537024521493433,"Jan",2028,"Jan 2028",-0.66189679556663,"Winter",-0.329490289419521,"Abnormally Dry","Normal"
"f_1","rcp60",0.388686163325564,"Feb",2028,"Feb 2028",-0.404827381220671,"Winter",-0.329490289419521,"Normal","Normal"
"f_1","rcp60",0.284800678690969,"Mar",2028,"Mar 2028",0.398184371489401,"Spring",-0.0802891364783613,"Normal","Normal"
"f_1","rcp60",-0.0590119745569959,"Apr",2028,"Apr 2028",-0.205631434725701,"Spring",-0.0802891364783613,"Normal","Normal"
"f_1","rcp60",-1.31037552428225,"May",2028,"May 2028",-0.433420346198784,"Spring",-0.0802891364783613,"Normal","Normal"
"f_1","rcp60",0.897875423980093,"Jun",2028,"Jun 2028",-0.156066642052913,"Summer",-0.12092827797337,"Normal","Normal"
"f_1","rcp60",-0.736079491474241,"Jul",2028,"Jul 2028",-0.386089519782662,"Summer",-0.12092827797337,"Normal","Normal"
"f_1","rcp60",1.08333084596493,"Aug",2028,"Aug 2028",0.179371327915464,"Summer",-0.12092827797337,"Normal","Normal"
"f_1","rcp60",0.610815427081766,"Sep",2028,"Sep 2028",0.370914171855491,"Fall",0.199857632654635,"Normal","Normal"
"f_1","rcp60",-0.271141722812003,"Oct",2028,"Oct 2028",0.148965117905084,"Fall",0.199857632654635,"Normal","Normal"
"f_1","rcp60",-0.112014099436375,"Nov",2028,"Nov 2028",0.0796936082033312,"Fall",0.199857632654635,"Normal","Normal"
"f_1","rcp60",-0.837280664816238,"Dec",2028,"Dec 2028",0.0782533085287369,"Winter",-0.329490289419521,"Normal","Normal"
"f_1","rcp60",-0.491422395949039,"Jan",2029,"Jan 2029",-0.0658398550308147,"Winter",-0.136899630233235,"Normal","Normal"
"f_1","rcp60",-0.355402600686391,"Feb",2029,"Feb 2029",-0.330202633293168,"Winter",-0.136899630233235,"Normal","Normal"
"f_1","rcp60",0.683378854807257,"Mar",2029,"Mar 2029",-0.076253197064431,"Spring",-0.118263082255323,"Normal","Normal"
"f_1","rcp60",-0.726001678049825,"Apr",2029,"Apr 2029",-0.41378524143548,"Spring",-0.118263082255323,"Normal","Normal"
"f_1","rcp60",0.649659875495816,"May",2029,"May 2029",0.135249191733941,"Spring",-0.118263082255323,"Normal","Normal"
"f_1","rcp60",-1.5356097871667,"Jun",2029,"Jun 2029",-0.548284116130035,"Summer",-0.424108391851251,"Abnormally Dry","Normal"
"f_1","rcp60",0.611490565714026,"Jul",2029,"Jul 2029",-0.156011164451585,"Summer",-0.424108391851251,"Normal","Normal"
"f_1","rcp60",-0.288504194434981,"Aug",2029,"Aug 2029",-0.568029894972133,"Summer",-0.424108391851251,"Abnormally Dry","Normal"
"f_1","rcp60",0.493541857530208,"Sep",2029,"Sep 2029",-0.522536717525731,"Fall",-0.22681108983291,"Abnormally Dry","Normal"
"f_1","rcp60",1.55765808440351,"Oct",2029,"Oct 2029",-0.107371927949804,"Fall",-0.22681108983291,"Normal","Normal"
"f_1","rcp60",-0.0262744268098615,"Nov",2029,"Nov 2029",-0.0505246240231937,"Fall",-0.22681108983291,"Normal","Normal"
"f_1","rcp60",-0.47200577437572,"Dec",2029,"Dec 2029",-0.0146564023757232,"Winter",-0.136899630233235,"Normal","Normal"
"f_1","rcp60",0.89951925374499,"Jan",2030,"Jan 2030",0.299777463203633,"Winter",0.0106535413931237,"Normal","Normal"
"f_1","rcp60",0.841086952134584,"Feb",2030,"Feb 2030",0.474287715235676,"Winter",0.0106535413931237,"Normal","Normal"
"f_1","rcp60",0.599934379672953,"Mar",2030,"Mar 2030",0.532939696469691,"Spring",0.44693462237194,"Abnormally Wet","Normal"
"f_1","rcp60",-0.666479715220054,"Apr",2030,"Apr 2030",0.490576734958953,"Spring",0.44693462237194,"Normal","Normal"
"f_1","rcp60",0.336819327341694,"May",2030,"May 2030",0.317287435687175,"Spring",0.44693462237194,"Normal","Normal"
"f_1","rcp60",0.139699742184433,"Jun",2030,"Jun 2030",0.721352383416173,"Summer",0.432211198261524,"Abnormally Wet","Normal"
"f_1","rcp60",-1.6447623237601,"Jul",2030,"Jul 2030",0.240966349855972,"Summer",0.432211198261524,"Normal","Normal"
"f_1","rcp60",0.123316743365113,"Aug",2030,"Aug 2030",0.334314861512426,"Summer",0.432211198261524,"Normal","Normal"
"f_1","rcp60",-1.91460722841636,"Sep",2030,"Sep 2030",-0.158103897822406,"Fall",-0.569800693698361,"Normal","Abnormally Dry"
"f_1","rcp60",-0.786432879141101,"Oct",2030,"Oct 2030",-0.752149418027741,"Fall",-0.569800693698361,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",-0.351720389938269,"Nov",2030,"Nov 2030",-0.799148765244936,"Fall",-0.569800693698361,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",-0.0158864755123301,"Dec",2030,"Dec 2030",-0.742104554259938,"Winter",0.0106535413931237,"Abnormally Dry","Normal"
"f_1","rcp60",0.640010608841267,"Jan",2031,"Jan 2031",-0.847335469532497,"Winter",-0.290535271614936,"Moderate Drought","Normal"
"f_1","rcp60",-0.0674950342069961,"Feb",2031,"Feb 2031",-1.08666672814572,"Winter",-0.290535271614936,"Moderate Drought","Normal"
"f_1","rcp60",-0.649806929134372,"Mar",2031,"Mar 2031",-1.43712931688622,"Spring",-0.963477330651331,"Severe Drought","Moderate Drought"
"f_1","rcp60",1.88137742140182,"Apr",2031,"Apr 2031",-0.489998594375137,"Spring",-0.963477330651331,"Normal","Moderate Drought"
"f_1","rcp60",-1.25979194123676,"May",2031,"May 2031",-0.963304080692636,"Spring",-0.963477330651331,"Moderate Drought","Moderate Drought"
"f_1","rcp60",1.77913491737566,"Jun",2031,"Jun 2031",-0.48908830572767,"Summer",-0.172617053214953,"Normal","Normal"
"f_1","rcp60",-0.0685371123296642,"Jul",2031,"Jul 2031",-0.0486897273015084,"Summer",-0.172617053214953,"Normal","Normal"
"f_1","rcp60",0.398049147897453,"Aug",2031,"Aug 2031",0.0199268733843179,"Summer",-0.172617053214953,"Normal","Normal"
"f_1","rcp60",-0.499327645215224,"Sep",2031,"Sep 2031",0.418816699314897,"Fall",0.666956576084845,"Normal","Abnormally Wet"
"f_1","rcp60",0.519510601769578,"Oct",2031,"Oct 2031",0.705554965186916,"Fall",0.666956576084845,"Abnormally Wet","Abnormally Wet"
"f_1","rcp60",0.448851175274556,"Nov",2031,"Nov 2031",0.876498063752722,"Fall",0.666956576084845,"Moderately Wet","Abnormally Wet"
"f_1","rcp60",1.3718475599924,"Dec",2031,"Dec 2031",1.06239638283341,"Winter",-0.290535271614936,"Moderately Wet","Normal"
"f_1","rcp60",0.424072990504798,"Jan",2032,"Jan 2032",1.08205443414014,"Winter",1.32921369285888,"Moderately Wet","Severely Wet"
"f_1","rcp60",2.01217008868526,"Feb",2032,"Feb 2032",1.51939113753721,"Winter",1.32921369285888,"Severely Wet","Severely Wet"
"f_1","rcp60",-0.577298560520149,"Mar",2032,"Mar 2032",1.42672612207635,"Spring",1.15459815985708,"Severely Wet","Moderately Wet"
"f_1","rcp60",-0.866091103201869,"Apr",2032,"Apr 2032",0.82310439390707,"Spring",1.15459815985708,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.544188721354299,"May",2032,"May 2032",1.21396396358781,"Spring",1.15459815985708,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.285103315121434,"Jun",2032,"Jun 2032",0.791330593572296,"Summer",1.21520831641429,"Abnormally Wet","Moderately Wet"
"f_1","rcp60",1.89709458578731,"Jul",2032,"Jul 2032",1.41206961349117,"Summer",1.21520831641429,"Severely Wet","Moderately Wet"
"f_1","rcp60",0.585316570550024,"Aug",2032,"Aug 2032",1.44222474217941,"Summer",1.21520831641429,"Severely Wet","Moderately Wet"
"f_1","rcp60",1.5917402946755,"Sep",2032,"Sep 2032",1.70481443561393,"Fall",1.63696185868134,"Extremely Wet","Extremely Wet"
"f_1","rcp60",0.186477340127481,"Oct",2032,"Oct 2032",1.74218175095205,"Fall",1.63696185868134,"Extremely Wet","Extremely Wet"
"f_1","rcp60",-1.47318470332725,"Nov",2032,"Nov 2032",1.46388938947804,"Fall",1.63696185868134,"Severely Wet","Extremely Wet"
"f_1","rcp60",1.03400433480244,"Dec",2032,"Dec 2032",1.38619550689928,"Winter",1.32921369285888,"Severely Wet","Severely Wet"
"f_1","rcp60",-0.530656932218732,"Jan",2033,"Jan 2033",1.31239872390173,"Winter",0.764808525447371,"Severely Wet","Abnormally Wet"
"f_1","rcp60",-1.53143433363974,"Feb",2033,"Feb 2033",0.514919916955541,"Winter",0.764808525447371,"Abnormally Wet","Abnormally Wet"
"f_1","rcp60",-2.332152191225,"Mar",2033,"Mar 2033",0.0894237230273423,"Spring",0.36309640795595,"Normal","Normal"
"f_1","rcp60",1.51867147358472,"Apr",2033,"Apr 2033",0.757774344797807,"Spring",0.36309640795595,"Abnormally Wet","Normal"
"f_1","rcp60",-1.05919888614237,"May",2033,"May 2033",0.2420911560427,"Spring",0.36309640795595,"Normal","Normal"
"f_1","rcp60",0.101634996452175,"Jun",2033,"Jun 2033",0.160313728389451,"Summer",-0.212752939029689,"Normal","Normal"
"f_1","rcp60",0.0789589745522086,"Jul",2033,"Jul 2033",-0.434767265272438,"Summer",-0.212752939029689,"Normal","Normal"
"f_1","rcp60",0.801779033840299,"Aug",2033,"Aug 2033",-0.36380528020608,"Summer",-0.212752939029689,"Normal","Normal"
"f_1","rcp60",0.640327844641285,"Sep",2033,"Sep 2033",-0.588803082764733,"Fall",-0.27975801888653,"Abnormally Dry","Normal"
"f_1","rcp60",0.360414857310311,"Oct",2033,"Oct 2033",-0.576292066095407,"Fall",-0.27975801888653,"Abnormally Dry","Normal"
"f_1","rcp60",1.6648514161247,"Nov",2033,"Nov 2033",0.32582109220055,"Fall",-0.27975801888653,"Normal","Normal"
"f_1","rcp60",1.80258762732387,"Dec",2033,"Dec 2033",0.467106935484841,"Winter",0.764808525447371,"Normal","Abnormally Wet"
"f_1","rcp60",-1.2385827522215,"Jan",2034,"Jan 2034",0.417571276718193,"Winter",0.094688366539868,"Normal","Normal"
"f_1","rcp60",-0.368006170805109,"Feb",2034,"Feb 2034",0.548985678295065,"Winter",0.094688366539868,"Abnormally Wet","Normal"
"f_1","rcp60",-0.565474508776049,"Mar",2034,"Mar 2034",1.02403387538259,"Spring",0.851596842656249,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.172737414758799,"Apr",2034,"Apr 2034",0.644740264462922,"Spring",0.851596842656249,"Abnormally Wet","Moderately Wet"
"f_1","rcp60",0.129491595723146,"May",2034,"May 2034",0.886016388123234,"Spring",0.851596842656249,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-1.5375804641396,"Jun",2034,"Jun 2034",0.454887168437296,"Summer",0.426580844921006,"Normal","Normal"
"f_1","rcp60",-0.0189621763662198,"Jul",2034,"Jul 2034",0.503393412650578,"Summer",0.426580844921006,"Abnormally Wet","Normal"
"f_1","rcp60",0.242009451044684,"Aug",2034,"Aug 2034",0.321461953675145,"Summer",0.426580844921006,"Normal","Normal"
"f_1","rcp60",-0.745348300546285,"Sep",2034,"Sep 2034",0.0739830574759723,"Fall",-0.0937270656998311,"Normal","Normal"
"f_1","rcp60",-0.330129043500131,"Oct",2034,"Oct 2034",-0.0973545390488416,"Fall",-0.0937270656998311,"Normal","Normal"
"f_1","rcp60",1.23409797491107,"Nov",2034,"Nov 2034",-0.257809715526624,"Fall",-0.0937270656998311,"Normal","Normal"
"f_1","rcp60",0.132770968260088,"Dec",2034,"Dec 2034",-0.682491855393654,"Winter",0.094688366539868,"Abnormally Dry","Normal"
"f_1","rcp60",0.408826933874257,"Jan",2035,"Jan 2035",-0.366903997584426,"Winter",0.291925983661972,"Normal","Normal"
"f_1","rcp60",1.20162451526647,"Feb",2035,"Feb 2035",-0.0284301540254675,"Winter",0.291925983661972,"Normal","Normal"
"f_1","rcp60",-1.16495601085015,"Mar",2035,"Mar 2035",-0.0724846079469249,"Spring",0.0465881204462887,"Normal","Normal"
"f_1","rcp60",1.08157421942117,"Apr",2035,"Apr 2035",0.134081122074949,"Spring",0.0465881204462887,"Normal","Normal"
"f_1","rcp60",0.1761046374474,"May",2035,"May 2035",0.078167847210842,"Spring",0.0465881204462887,"Normal","Normal"
"f_1","rcp60",1.07311518047813,"Jun",2035,"Jun 2035",0.743058747722013,"Summer",1.04756026121083,"Abnormally Wet","Moderately Wet"
"f_1","rcp60",1.4882808613188,"Jul",2035,"Jul 2035",1.21335443748692,"Summer",1.04756026121083,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.191599296855848,"Aug",2035,"Aug 2035",1.18626759842357,"Summer",1.04756026121083,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-0.598999781546634,"Sep",2035,"Sep 2035",1.17619969360085,"Fall",1.28185595693567,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.827107649575169,"Oct",2035,"Oct 2035",1.40900542999714,"Fall",1.28185595693567,"Severely Wet","Moderately Wet"
"f_1","rcp60",0.637662843946684,"Nov",2035,"Nov 2035",1.26036274720903,"Fall",1.28185595693567,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.454820300201383,"Dec",2035,"Dec 2035",1.27111210259581,"Winter",0.291925983661972,"Moderately Wet","Normal"
"f_1","rcp60",-0.722992978662497,"Jan",2036,"Jan 2036",1.17963604232953,"Winter",0.468924942510864,"Moderately Wet","Normal"
"f_1","rcp60",1.10288045378968,"Feb",2036,"Feb 2036",1.1307187174762,"Winter",0.468924942510864,"Moderately Wet","Normal"
"f_1","rcp60",-0.951019368639149,"Mar",2036,"Mar 2036",1.14313923463775,"Spring",1.07942331737362,"Moderately Wet","Moderately Wet"
"f_1","rcp60",0.0455079102460021,"Apr",2036,"Apr 2036",0.917900152643378,"Spring",1.07942331737362,"Moderately Wet","Moderately Wet"
"f_1","rcp60",1.21661149898771,"May",2036,"May 2036",1.17723056483972,"Spring",1.07942331737362,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-0.0964185054157896,"Jun",2036,"Jun 2036",0.894332777671741,"Summer",0.272742771092433,"Moderately Wet","Normal"
"f_1","rcp60",-0.978469500662387,"Jul",2036,"Jul 2036",0.285447610308595,"Summer",0.272742771092433,"Normal","Normal"
"f_1","rcp60",-2.07001056360571,"Aug",2036,"Aug 2036",-0.361552074703036,"Summer",0.272742771092433,"Normal","Normal"
"f_1","rcp60",-1.3943909395631,"Sep",2036,"Sep 2036",-0.46904746684298,"Fall",-0.616787901490901,"Normal","Abnormally Dry"
"f_1","rcp60",0.734092248456204,"Oct",2036,"Oct 2036",-0.51731438844375,"Fall",-0.616787901490901,"Abnormally Dry","Abnormally Dry"
"f_1","rcp60",-0.942070974002171,"Nov",2036,"Nov 2036",-0.864001849185972,"Fall",-0.616787901490901,"Moderate Drought","Abnormally Dry"
"f_1","rcp60",0.418506632896388,"Dec",2036,"Dec 2036",-0.903579932273139,"Winter",0.468924942510864,"Moderate Drought","Normal"
"f_1","rcp60",-1.1273962689958,"Jan",2037,"Jan 2037",-1.05737374045982,"Winter",-0.600079796235299,"Moderate Drought","Abnormally Dry"
"f_1","rcp60",0.222320951298755,"Feb",2037,"Feb 2037",-1.27153681658274,"Winter",-0.600079796235299,"Moderate Drought","Abnormally Dry"
"f_1","rcp60",-0.088684045090742,"Mar",2037,"Mar 2037",-0.958565347556406,"Spring",-1.04702849392394,"Moderate Drought","Moderate Drought"
"f_1","rcp60",0.00621805155096505,"Apr",2037,"Apr 2037",-1.05117965739271,"Spring",-1.04702849392394,"Moderate Drought","Moderate Drought"
"f_1","rcp60",0.876127484853804,"May",2037,"May 2037",-1.1313404768227,"Spring",-1.04702849392394,"Moderate Drought","Moderate Drought"
"f_1","rcp60",1.22130120115224,"Jun",2037,"Jun 2037",-0.798773095994641,"Summer",-0.419850272624185,"Abnormally Dry","Normal"
"f_1","rcp60",0.648403447599108,"Jul",2037,"Jul 2037",-0.36509920925807,"Summer",-0.419850272624185,"Normal","Normal"
"f_1","rcp60",-1.16048191555495,"Aug",2037,"Aug 2037",-0.0956785126198436,"Summer",-0.419850272624185,"Normal","Normal"
"f_1","rcp60",0.120672058137402,"Sep",2037,"Sep 2037",0.322596680790202,"Fall",0.442598855179972,"Normal","Normal"
"f_1","rcp60",1.01174700965379,"Oct",2037,"Oct 2037",0.38463344617166,"Fall",0.442598855179972,"Normal","Normal"
"f_1","rcp60",0.137531394850741,"Nov",2037,"Nov 2037",0.620566438578054,"Fall",0.442598855179972,"Abnormally Wet","Normal"
"f_1","rcp60",0.0766036049467146,"Dec",2037,"Dec 2037",0.528671168336664,"Winter",-0.600079796235299,"Abnormally Wet","Abnormally Dry"
"f_1","rcp60",1.64210772956989,"Jan",2038,"Jan 2038",1.04089895246934,"Winter",0.523364769920151,"Moderately Wet","Abnormally Wet"
"f_1","rcp60",-0.0631949132672905,"Feb",2038,"Feb 2038",0.945983936796511,"Winter",0.523364769920151,"Moderately Wet","Abnormally Wet"
"f_1","rcp60",2.12600701690878,"Mar",2038,"Mar 2038",1.41294610946894,"Spring",1.03935261298798,"Severely Wet","Moderately Wet"
"f_1","rcp60",-1.47495321364578,"Apr",2038,"Apr 2038",1.17034708814088,"Spring",1.03935261298798,"Moderately Wet","Moderately Wet"
"f_1","rcp60",-1.3781596572588,"May",2038,"May 2038",0.534764641354135,"Spring",1.03935261298798,"Abnormally Wet","Moderately Wet"
"f_1","rcp60",0.587996957592922,"Jun",2038,"Jun 2038",0.317939122459844,"Summer",0.340536962009957,"Normal","Normal"
"f_1","rcp60",0.00240142624155342,"Jul",2038,"Jul 2038",0.215937178598876,"Summer",0.340536962009957,"Normal","Normal"
